filename_base,grid_row,grid_col,ground_distance_m,expected_ground_distance_m,ground_abs_error,ground_abs_error_percent,euclidean_m,expected_euclidean_m,euclid_abs_error,euclid_abs_error_percent
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,4,1,5.1,4.021,1.0789999999999997,26.834120865456345,5.162,4.426,0.7359999999999998,16.62901039313149
left_35deg_185cmgnd_200cmgrid_20250926_103708.jpg,3,1,4.69,3.482,1.2080000000000002,34.692705341757616,4.717,3.943,0.7739999999999996,19.62972356074054
left_40deg_150cmgnd_250cmgrid_20250926_111216.jpg,1,4,3.029,2.899,0.1299999999999999,4.484304932735422,3.112,3.264,0.1519999999999997,4.656862745098031
left_40deg_150cmgnd_250cmgrid_20250926_111216.jpg,2,4,3.318,3.433,0.11499999999999977,3.3498397902708934,3.465,3.746,0.28100000000000014,7.501334757074216
left_40deg_150cmgnd_250cmgrid_20250926_111216.jpg,1,3,3.185,2.811,0.3740000000000001,13.30487371042334,3.272,3.186,0.08599999999999985,2.6993094789704917
left_40deg_150cmgnd_250cmgrid_20250926_111216.jpg,2,3,3.512,3.359,0.15300000000000002,4.554927061625484,3.667,3.679,0.01200000000000001,0.32617559119325934
left_40deg_150cmgnd_250cmgrid_20250926_111216.jpg,2,2,3.497,3.359,0.1379999999999999,4.108365584995531,3.65,3.679,0.028999999999999915,0.7882576787170404
left_40deg_150cmgnd_250cmgrid_20250926_111216.jpg,1,2,3.22,2.811,0.40900000000000025,14.54998221273569,3.304,3.186,0.11799999999999988,3.7037037037037
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,1,4,2.79,2.419,0.371,15.336916081025217,2.806,2.928,0.12199999999999989,4.1666666666666625
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,2,4,3.171,2.947,0.22399999999999975,7.600950118764837,3.229,3.377,0.1479999999999997,4.382588095943136
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,3,4,3.51,3.482,0.02799999999999958,0.8041355542791377,3.625,3.853,0.2280000000000002,5.917466908902159
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,1,3,3.002,2.314,0.6879999999999997,29.732065687121857,3.022,2.842,0.17999999999999972,6.33356790992258
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,2,3,3.395,2.861,0.5339999999999998,18.664802516602577,3.461,3.303,0.15799999999999992,4.783530124129577
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,3,3,3.667,3.409,0.258,7.568201818715166,3.792,3.787,0.004999999999999893,0.13203063110641386
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,4,3,3.813,3.958,0.14500000000000002,3.6634663971702883,3.997,4.288,0.29100000000000037,6.786380597014934
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,1,2,3.814,2.314,1.5,64.8228176318064,3.947,2.842,1.105,38.88106966924701
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,2,2,3.683,2.861,0.8219999999999996,28.731212862635424,3.76,3.303,0.45699999999999985,13.835906751438081
left_40deg_165cmgnd_200cmgrid_20250926_110746.jpg,3,2,3.174,3.409,0.23499999999999988,6.893517160457609,3.196,3.787,0.5909999999999997,15.606020596778446
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,3,4,3.082,2.514,0.5680000000000001,22.59347653142403,3.088,3.122,0.03399999999999981,1.0890454836643118
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,4,4,3.403,3.044,0.359,11.793692509855452,3.442,3.562,0.11999999999999966,3.3688938798427754
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,1,3,2.303,1.324,0.9789999999999999,73.94259818731116,2.34,2.275,0.06499999999999995,2.857142857142855
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,2,3,2.834,1.867,0.9670000000000001,51.794322442421006,2.836,2.628,0.20799999999999974,7.914764079147631
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,3,3,3.234,2.413,0.8210000000000002,34.024036469125576,3.242,3.041,0.20100000000000007,6.609667872410394
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,4,3,3.612,2.961,0.6510000000000002,21.98581560283689,3.654,3.491,0.1629999999999998,4.669149240905179
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,4,2,3.929,2.961,0.968,32.691658223573114,3.977,3.491,0.48599999999999977,13.921512460612998
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,3,2,3.487,2.413,1.0740000000000003,44.50891007045173,3.497,3.041,0.45599999999999996,14.995067412035516
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,2,2,3.037,1.867,1.17,62.6673808248527,3.038,2.628,0.4099999999999997,15.601217656012164
left_40deg_185cmgnd_100cmgrid_20250926_110313.jpg,1,2,2.492,1.324,1.168,88.21752265861026,2.529,2.275,0.254,11.164835164835166
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,1,4,3.089,2.419,0.6699999999999999,27.69739561802397,3.094,3.045,0.04899999999999993,1.6091954022988484
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,2,4,3.495,2.947,0.548,18.595181540549714,3.532,3.48,0.052000000000000046,1.4942528735632197
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,3,4,3.795,3.482,0.3129999999999997,8.989086731763345,3.879,3.943,0.06400000000000006,1.6231295967537422
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,4,4,4.217,4.021,0.19599999999999973,4.874409350907728,4.369,4.426,0.057000000000000384,1.2878445549028554
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,1,3,3.392,2.314,1.0779999999999998,46.585998271391524,3.398,2.962,0.43599999999999994,14.719783929777176
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,2,3,3.736,2.861,0.875,30.5837119888151,3.776,3.407,0.3689999999999998,10.830642794247131
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,3,3,4.193,3.409,0.7839999999999998,22.997946611909647,4.29,3.879,0.41100000000000003,10.595514307811293
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,4,3,4.509,3.958,0.5510000000000002,13.921172309247098,4.673,4.369,0.30400000000000027,6.958113984893576
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,4,2,4.337,3.958,0.37899999999999956,9.57554320363819,4.439,4.369,0.07000000000000028,1.6021972991531308
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,3,2,4.521,3.409,1.112,32.619536520973895,4.687,3.879,0.8080000000000003,20.830110853312718
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,2,2,3.979,2.861,1.1179999999999999,39.07724571828031,4.026,3.407,0.6189999999999998,18.16847666568828
